0.000000
0.000480
0.635682
0.994671
0.972933
1.000170
1.732702
1.959624
1.987313
1.979173
2.881654
2.955196
2.979611
3.010542
3.978968
3.967692
3.908091
4.045593
4.938558
4.927258
4.878938
4.920014
5.842896
5.894195
5.890936
5.899007
5.860002
6.837937
6.930639
6.897339
6.932306
6.871331
6.923056
7.854309
7.905203
7.930588
7.871683
7.905326
7.943849
8.783555
8.857059
8.884561
8.858939
8.881324
8.896494
8.904667
9.525795
9.854121
9.911193
9.845809
