-2.69875,-2.55318,-2.45186,-2.3401599,-2.2421899,-2.14393,-2.0535901,-1.95502,-1.85186,-1.76244,-1.66265,-1.56987,-1.48076,-1.3922499,-1.30161
-2.69784,-2.5525701,-2.4512501,-2.33955,-2.24158,-2.1433101,-2.0529799,-1.95441,-1.8512501,-1.76183,-1.66204,-1.56926,-1.48015,-1.3916399,-1.301
-2.6972301,-2.55196,-2.45064,-2.3389399,-2.2409699,-2.1424,-2.0523701,-1.9537899,-1.8506401,-1.76122,-1.66143,-1.56865,-1.47954,-1.39103,-1.30039
-2.69662,-2.5513501,-2.4500301,-2.33833,-2.24036,-2.1417899,-2.05176,-1.95349,-1.8500299,-1.76061,-1.66082,-1.56804,-1.47893,-1.39042,-1.29978
-2.6960101,-2.55074,-2.44942,-2.3377199,-2.2397499,-2.14118,-2.0511501,-1.95288,-1.84942,-1.76,-1.66021,-1.56743,-1.4780101,-1.38981,-1.29917
-2.69539,-2.5501299,-2.4488101,-2.33711,-2.23914,-2.1405699,-2.05054,-1.95227,-1.84881,-1.75878,-1.6596,-1.56682,-1.4773999,-1.3892,-1.29856
-2.6950901,-2.54952,-2.44819,-2.3364999,-2.2385299,-2.14026,-2.0499301,-1.95166,-1.8482,-1.75848,-1.65899,-1.56621,-1.4771,-1.38859,-1.29765
-2.69417,-2.5486,-2.4475801,-2.3358901,-2.23792,-2.1396501,-2.04932,-1.95074,-1.84759,-1.75787,-1.65807,-1.5656,-1.47649,-1.38798,-1.29704
-2.6935599,-2.5476899,-2.44697,-2.3352799,-2.2373099,-2.13904,-2.0487101,-1.9498301,-1.84698,-1.75726,-1.65746,-1.56499,-1.47588,-1.38737,-1.29643
-2.6926501,-2.54738,-2.4463601,-2.3346701,-2.2367001,-2.1384301,-2.0481,-1.9492199,-1.84637,-1.75665,-1.65685,-1.56438,-1.47526,-1.38676,-1.29582
-2.69204,-2.5467701,-2.44575,-2.33406,-2.23579,-2.1375201,-2.0474899,-1.9483,-1.84576,-1.75604,-1.65624,-1.5637701,-1.47465,-1.38615,-1.29521
-2.6914301,-2.54616,-2.44484,-2.3334501,-2.23487,-2.1366,-2.04688,-1.94769,-1.84515,-1.75542,-1.65563,-1.5631599,-1.47374,-1.38554,-1.2946
-2.69082,-2.5452399,-2.4442301,-2.33283,-2.2342601,-2.13569,-2.0462699,-1.94739,-1.84454,-1.75481,-1.65502,-1.5625499,-1.47313,-1.38493,-1.29398
-2.6902101,-2.5446301,-2.44362,-2.3322201,-2.23365,-2.1350701,-2.04566,-1.94647,-1.84393,-1.7542,-1.65441,-1.56194,-1.47221,-1.38432,-1.29337
-2.6896,-2.5440199,-2.4430101,-2.33131,-2.2327299,-2.13416,-2.0450499,-1.94586,-1.84332,-1.75359,-1.6538,-1.56133,-1.4716001,-1.3834,-1.29276
-2.6889901,-2.5434101,-2.4424,-2.3306999,-2.23212,-2.13324,-2.04444,-1.94525,-1.84271,-1.75298,-1.65319,-1.56072,-1.4709899,-1.38279,-1.29215
-2.68838,-2.5427999,-2.4414799,-2.33009,-2.2315099,-2.1326301,-2.0438199,-1.94464,-1.8421,-1.75207,-1.65227,-1.56011,-1.4703799,-1.38218,-1.29154
-2.6877699,-2.5421901,-2.44087,-2.3294799,-2.2309,-2.13202,-2.04321,-1.94403,-1.84149,-1.75146,-1.65166,-1.5595,-1.47008,-1.38157,-1.29093
-2.68715,-2.54158,-2.4402599,-2.3288701,-2.2302899,-2.1314099,-2.0425999,-1.9434201,-1.84088,-1.75085,-1.65105,-1.55889,-1.46947,-1.38096,-1.29032
-2.6865399,-2.5409701,-2.4396501,-2.3282599,-2.2296801,-2.1308,-2.04199,-1.9428101,-1.84027,-1.75054,-1.65044,-1.55828,-1.46886,-1.38035,-1.28971
-2.68593,-2.54036,-2.4390399,-2.3276501,-2.2290699,-2.12989,-2.0413799,-1.9421999,-1.83935,-1.74963,-1.64983,-1.55766,-1.46825,-1.37974,-1.2891001
-2.68502,-2.5397501,-2.4384301,-2.32704,-2.2281599,-2.12958,-2.0407701,-1.94128,-1.83874,-1.74902,-1.64922,-1.55705,-1.46764,-1.37913,-1.2884901
-2.6838,-2.53914,-2.43751,-2.3264301,-2.22755,-2.1289699,-2.03986,-1.94098,-1.83813,-1.74871,-1.64861,-1.55644,-1.46702,-1.37852,-1.2878799
-2.6831901,-2.5385301,-2.4368999,-2.32582,-2.2269399,-2.12836,-2.0392499,-1.94037,-1.83752,-1.7481,-1.648,-1.55583,-1.46641,-1.37791,-1.2872699
-2.68258,-2.53792,-2.43629,-2.3252101,-2.22633,-2.1277499,-2.03864,-1.93976,-1.83691,-1.74749,-1.64739,-1.55522,-1.4658,-1.3773,-1.28666
-2.6822701,-2.5373099,-2.4356799,-2.32459,-2.22541,-2.12714,-2.0380299,-1.93884,-1.83599,-1.7468801,-1.64678,-1.55461,-1.4651901,-1.37669,-1.28605
-2.68136,-2.5367,-2.43507,-2.3239801,-2.2248001,-2.1265299,-2.0371101,-1.93793,-1.83508,-1.7462699,-1.64617,-1.554,-1.46428,-1.37608,-1.28544
-2.6807499,-2.5360899,-2.4344599,-2.32337,-2.22419,-2.1259201,-2.0365,-1.93701,-1.83447,-1.7456599,-1.64556,-1.55339,-1.46336,-1.37547,-1.28483
-2.68014,-2.53548,-2.43385,-2.3227601,-2.2235799,-2.1253099,-2.0358901,-1.9364001,-1.83386,-1.74505,-1.64495,-1.55278,-1.46275,-1.37486,-1.28422
-2.6795299,-2.5348699,-2.4332399,-2.32215,-2.22297,-2.1247001,-2.03528,-1.9357899,-1.83325,-1.74413,-1.64434,-1.55217,-1.46214,-1.3742501,-1.28361
-2.67891,-2.53426,-2.4326301,-2.3215401,-2.2223599,-2.12409,-2.0346701,-1.93487,-1.8326401,-1.74352,-1.64373,-1.55156,-1.46153,-1.37333,-1.283
-2.6782999,-2.5336499,-2.4320199,-2.3206301,-2.22175,-2.1234801,-2.0337501,-1.93426,-1.8320301,-1.74291,-1.6431201,-1.55065,-1.46092,-1.37242,-1.28239
-2.67769,-2.53304,-2.4310999,-2.32002,-2.2211399,-2.12287,-2.0331399,-1.93365,-1.8314199,-1.742,-1.6425101,-1.5497299,-1.46031,-1.37181,-1.28178
-2.6770799,-2.5324299,-2.43049,-2.3194101,-2.22053,-2.1222601,-2.0325301,-1.93304,-1.83081,-1.74139,-1.6418999,-1.54881,-1.4594001,-1.3712,-1.28117
-2.67647,-2.5318201,-2.4298799,-2.3188,-2.21961,-2.12134,-2.03192,-1.93243,-1.8302,-1.74078,-1.6412899,-1.5482,-1.45848,-1.37059,-1.28056
-2.6758599,-2.5312099,-2.42927,-2.3181901,-2.2190001,-2.1207299,-2.0313101,-1.93182,-1.8295799,-1.74017,-1.64068,-1.54759,-1.45787,-1.36998,-1.27995
-2.6752501,-2.5305901,-2.4286599,-2.31758,-2.21839,-2.12012,-2.0307,-1.93121,-1.82897,-1.73955,-1.63976,-1.54698,-1.45726,-1.36937,-1.27934
-2.6746399,-2.5299799,-2.42805,-2.3166599,-2.2174699,-2.1195099,-2.0300901,-1.9306,-1.82836,-1.73894,-1.63915,-1.54637,-1.45604,-1.36876,-1.27873
-2.6740301,-2.5293701,-2.42714,-2.3157401,-2.2168601,-2.1189001,-2.02948,-1.9299901,-1.82775,-1.73833,-1.63854,-1.54576,-1.45512,-1.36814,-1.27812
-2.67342,-2.52876,-2.4265299,-2.3148301,-2.2162499,-2.1182899,-2.0288701,-1.9293801,-1.82714,-1.73772,-1.63793,-1.54515,-1.45451,-1.36753,-1.2772
-2.6728101,-2.5281501,-2.42592,-2.31422,-2.2156401,-2.1176801,-2.02826,-1.9287699,-1.82653,-1.73711,-1.63732,-1.54454,-1.4539,-1.36692,-1.27659
-2.6722,-2.52724,-2.425,-2.3136101,-2.21503,-2.11707,-2.0276501,-1.92785,-1.82592,-1.7362,-1.63671,-1.5439301,-1.45329,-1.36631,-1.27598
-2.6715901,-2.5266299,-2.4243901,-2.313,-2.2144201,-2.1164601,-2.02704,-1.92694,-1.82531,-1.73559,-1.63579,-1.5433199,-1.4523799,-1.3657,-1.27537
-2.67098,-2.5257101,-2.42347,-2.3123901,-2.21381,-2.11585,-2.0264299,-1.92602,-1.8247,-1.73498,-1.63518,-1.5427099,-1.45146,-1.36509,-1.27476
-2.6703701,-2.5251,-2.4228599,-2.31178,-2.2132001,-2.1152401,-2.02582,-1.92541,-1.82409,-1.73406,-1.63457,-1.5421,-1.45085,-1.36448,-1.27415
-2.66976,-2.5244901,-2.42225,-2.3111701,-2.21259,-2.11463,-2.0252099,-1.9248,-1.82348,-1.7334501,-1.63396,-1.54149,-1.45024,-1.36387,-1.27354
-2.6688399,-2.52388,-2.4216399,-2.31056,-2.2116799,-2.1140201,-2.0246,-1.92419,-1.82287,-1.7328399,-1.63335,-1.54088,-1.44963,-1.36326,-1.27262
-2.6682301,-2.5232699,-2.4207301,-2.3099501,-2.2110701,-2.11341,-2.0239899,-1.9235801,-1.82226,-1.7322299,-1.63274,-1.53996,-1.44902,-1.36265,-1.27201
-2.6676199,-2.52266,-2.42012,-2.30934,-2.2104599,-2.1127999,-2.02338,-1.9229701,-1.82165,-1.73132,-1.63213,-1.53935,-1.44841,-1.36204,-1.2714
-2.6670101,-2.5220499,-2.4195099,-2.3087299,-2.2098501,-2.11219,-2.0227699,-1.9223599,-1.82104,-1.7307,-1.63152,-1.53874,-1.4478,-1.36143,-1.2704901
-2.6664,-2.52144,-2.4189,-2.30811,-2.2092299,-2.1115799,-2.0221601,-1.9217499,-1.82012,-1.73009,-1.63091,-1.53813,-1.44719,-1.3608201,-1.2698801
-2.6657901,-2.52052,-2.4182899,-2.3074999,-2.2086201,-2.11097,-2.0215499,-1.92114,-1.8192101,-1.72948,-1.62999,-1.5375201,-1.4465801,-1.3602099,-1.26926
-2.66518,-2.5199101,-2.41768,-2.30689,-2.20801,-2.1103499,-2.0209401,-1.92053,-1.8179899,-1.72887,-1.6290801,-1.5369101,-1.4459701,-1.3595999,-1.26835
-2.6645701,-2.5193,-2.4170699,-2.3062799,-2.2074001,-2.10974,-2.02033,-1.91992,-1.81738,-1.72826,-1.6284699,-1.5362999,-1.4453599,-1.35899,-1.26774
-2.66396,-2.5186901,-2.41646,-2.30567,-2.20649,-2.10883,-2.0197201,-1.91931,-1.81677,-1.72765,-1.62786,-1.5356899,-1.44475,-1.35838,-1.26713
-2.6633501,-2.51808,-2.4158499,-2.3050599,-2.2052701,-2.1079099,-2.0191,-1.9187,-1.81616,-1.7270401,-1.62725,-1.53508,-1.44414,-1.35777,-1.26652
-2.66274,-2.5174699,-2.41523,-2.30445,-2.2046599,-2.1070001,-2.0184901,-1.91809,-1.81555,-1.7264301,-1.62664,-1.53447,-1.44353,-1.35716,-1.26591
-2.6621301,-2.51686,-2.4146199,-2.3038399,-2.2040501,-2.10639,-2.01788,-1.91748,-1.81494,-1.72552,-1.62603,-1.53386,-1.44261,-1.35655,-1.2653
-2.66152,-2.5162499,-2.41401,-2.3029301,-2.20344,-2.1057799,-2.0172701,-1.91687,-1.81433,-1.72491,-1.62542,-1.53325,-1.442,-1.35594,-1.26438
-2.6609099,-2.51564,-2.4133999,-2.3020101,-2.2028301,-2.10517,-2.01666,-1.91626,-1.81371,-1.7243,-1.62481,-1.53264,-1.44139,-1.35533,-1.26377
-2.6603,-2.5150299,-2.4127901,-2.3013999,-2.20222,-2.1045599,-2.0160501,-1.91565,-1.8131,-1.72369,-1.6242,-1.53203,-1.44078,-1.35472,-1.26316
-2.6596899,-2.51442,-2.4121799,-2.3007901,-2.2016101,-2.10395,-2.0151401,-1.91504,-1.8121901,-1.72308,-1.62358,-1.53142,-1.44017,-1.35411,-1.26255
-2.65908,-2.5138099,-2.4115701,-2.30018,-2.20099,-2.1033399,-2.0145299,-1.91443,-1.8115799,-1.72216,-1.6226701,-1.53081,-1.4395601,-1.3535,-1.26194
-2.6584699,-2.5132,-2.41066,-2.2995701,-2.2003801,-2.10273,-2.0139201,-1.91351,-1.8109699,-1.72124,-1.6220599,-1.5302,-1.4389499,-1.35289,-1.26133
-2.65786,-2.51228,-2.4100499,-2.29896,-2.19977,-2.1021099,-2.01331,-1.9129,-1.81036,-1.72063,-1.6214499,-1.52959,-1.43803,-1.35228,-1.26072
-2.6572499,-2.5116701,-2.40944,-2.2983501,-2.1991601,-2.1008899,-2.0127001,-1.91229,-1.80975,-1.7200201,-1.62084,-1.52898,-1.43742,-1.35166,-1.26011
-2.6563301,-2.51106,-2.4088299,-2.29774,-2.19855,-2.10028,-2.01209,-1.91168,-1.80914,-1.7194099,-1.62023,-1.52806,-1.43681,-1.35105,-1.2595
-2.65572,-2.5104499,-2.4082201,-2.2971301,-2.1979401,-2.0996699,-2.0114701,-1.91107,-1.80853,-1.7187999,-1.61962,-1.52715,-1.4362,-1.35044,-1.25889
-2.6551099,-2.50984,-2.4076099,-2.29652,-2.1970301,-2.0990601,-2.01086,-1.91046,-1.80792,-1.71819,-1.61901,-1.52623,-1.43559,-1.34983,-1.25828
-2.6545,-2.50893,-2.4066899,-2.2959099,-2.19611,-2.0984499,-2.0102501,-1.90985,-1.80731,-1.71758,-1.6184,-1.52562,-1.43498,-1.34922,-1.25767
-2.6538899,-2.5083201,-2.40608,-2.2953,-2.1954999,-2.0978401,-2.00964,-1.90924,-1.80639,-1.71697,-1.61779,-1.52501,-1.43406,-1.34831,-1.2570601
-2.65328,-2.50771,-2.4054699,-2.2946899,-2.19489,-2.09723,-2.0090301,-1.90863,-1.80548,-1.71636,-1.61718,-1.5244,-1.43345,-1.3477,-1.2564501
-2.6526699,-2.5071001,-2.40486,-2.29408,-2.1942799,-2.0966201,-2.00842,-1.90802,-1.80486,-1.71575,-1.61657,-1.52379,-1.43284,-1.34709,-1.2558399
-2.6517501,-2.50649,-2.4042499,-2.2934699,-2.19367,-2.09601,-2.0078101,-1.90741,-1.80425,-1.71514,-1.61596,-1.5228699,-1.43223,-1.34648,-1.2552299
-2.65114,-2.5058701,-2.4033301,-2.29286,-2.1930599,-2.0950999,-2.0072,-1.9068,-1.80364,-1.71453,-1.61534,-1.52226,-1.43162,-1.34587,-1.25462
-2.6505301,-2.50526,-2.40272,-2.2922499,-2.19245,-2.0941801,-2.0065899,-1.90619,-1.80273,-1.7136101,-1.61473,-1.52165,-1.43071,-1.34526,-1.25401
-2.64992,-2.5046501,-2.4021101,-2.29163,-2.1918399,-2.09357,-2.00598,-1.90558,-1.80212,-1.7127,-1.61412,-1.52104,-1.4301,-1.34465,-1.2534
-2.6493101,-2.5037401,-2.4015,-2.2910199,-2.1912301,-2.0929599,-2.0053699,-1.90497,-1.80151,-1.71178,-1.61351,-1.52043,-1.42949,-1.34404,-1.25278
-2.6487,-2.50313,-2.4008901,-2.29041,-2.1906199,-2.09235,-2.00476,-1.9043601,-1.8009,-1.71117,-1.6129,-1.51982,-1.42888,-1.34342,-1.25187
-2.64779,-2.5022099,-2.40028,-2.2897999,-2.1900101,-2.0917399,-2.0041499,-1.90374,-1.80029,-1.71056,-1.61229,-1.51921,-1.42827,-1.34251,-1.25126
-2.6471801,-2.5016,-2.3996699,-2.2891901,-2.1894,-2.09113,-2.00354,-1.9031301,-1.79968,-1.70995,-1.61168,-1.5186,-1.42766,-1.3419,-1.25065
-2.64657,-2.5009899,-2.39906,-2.2885799,-2.1887901,-2.0905199,-2.0029299,-1.9025199,-1.79907,-1.70904,-1.61107,-1.51799,-1.4267401,-1.34129,-1.24973
-2.6459501,-2.50038,-2.3984499,-2.2879701,-2.18818,-2.08991,-2.0023201,-1.9019099,-1.79846,-1.7084301,-1.61046,-1.51738,-1.4261301,-1.34068,-1.2488199
-2.64534,-2.49947,-2.3975301,-2.28736,-2.1875701,-2.08899,-2.0017099,-1.9013,-1.7975399,-1.7078201,-1.60985,-1.51677,-1.4255199,-1.34007,-1.24821
-2.6447301,-2.4988599,-2.39692,-2.2867501,-2.18696,-2.0883801,-2.0011001,-1.90039,-1.79662,-1.7072099,-1.6092401,-1.51616,-1.4246,-1.33946,-1.2476
-2.64412,-2.49825,-2.3960099,-2.28614,-2.1863501,-2.08777,-2.00049,-1.89978,-1.79601,-1.7066,-1.6086299,-1.51524,-1.42399,-1.33885,-1.24699
-2.6435101,-2.4976299,-2.3954,-2.2855301,-2.18574,-2.0871601,-1.99988,-1.89917,-1.7954,-1.7059799,-1.6080199,-1.51433,-1.42338,-1.33793,-1.24638
-2.6429,-2.49702,-2.39448,-2.28492,-2.1848199,-2.08655,-1.99927,-1.89856,-1.79479,-1.7053699,-1.60741,-1.51372,-1.42277,-1.33732,-1.24577
-2.6419899,-2.4964099,-2.3935699,-2.2843101,-2.1842101,-2.0856299,-1.99866,-1.8979501,-1.79418,-1.70476,-1.60649,-1.51311,-1.42216,-1.33671,-1.24516
-2.6413801,-2.4958,-2.3926499,-2.2837,-2.1835999,-2.0847199,-1.99805,-1.8973401,-1.79357,-1.70415,-1.60588,-1.5125,-1.42155,-1.3361,-1.24454
-2.64077,-2.4951899,-2.39204,-2.2830901,-2.1829901,-2.0838001,-1.99744,-1.8967299,-1.79266,-1.70354,-1.60527,-1.5118901,-1.42094,-1.33549,-1.2436301
-2.6401601,-2.49458,-2.3914299,-2.28248,-2.18238,-2.08319,-1.99683,-1.8961101,-1.79205,-1.70293,-1.60466,-1.5112799,-1.42033,-1.33488,-1.2430201
-2.63955,-2.4939699,-2.39082,-2.2815599,-2.1814599,-2.0825801,-1.99622,-1.8954999,-1.79144,-1.70232,-1.60405,-1.5106699,-1.4197201,-1.33427,-1.2424099
-2.6389401,-2.4930601,-2.3899,-2.2809501,-2.18085,-2.08197,-1.99561,-1.89489,-1.79083,-1.70171,-1.60344,-1.50975,-1.4191099,-1.33366,-1.2418
-2.63833,-2.49245,-2.3892901,-2.28034,-2.1802399,-2.0813601,-1.995,-1.89428,-1.79022,-1.7011,-1.6028301,-1.50914,-1.4184999,-1.33305,-1.24119
-2.6377101,-2.4915299,-2.38868,-2.2797301,-2.17963,-2.08075,-1.99438,-1.89367,-1.78961,-1.7001899,-1.60192,-1.50853,-1.41758,-1.33244,-1.24058
-2.6371,-2.4909201,-2.3877699,-2.27882,-2.1790199,-2.0801401,-1.99377,-1.89306,-1.789,-1.69958,-1.60131,-1.50761,-1.41636,-1.33183,-1.23997
-2.6364901,-2.49031,-2.3871601,-2.2782099,-2.1784101,-2.07953,-1.99316,-1.89245,-1.78838,-1.69897,-1.6007,-1.507,-1.41575,-1.33122,-1.23936
-2.6355801,-2.4897001,-2.3865499,-2.2772901,-2.1777999,-2.0789199,-1.99255,-1.89184,-1.78777,-1.69836,-1.60009,-1.50639,-1.41514,-1.3303,-1.23875
-2.6349699,-2.48909,-2.3859401,-2.27668,-2.1771901,-2.07831,-1.99194,-1.89123,-1.78716,-1.69774,-1.59948,-1.50578,-1.41453,-1.32969,-1.23814
-2.6343601,-2.4884801,-2.38533,-2.2760701,-2.17658,-2.0776999,-1.99133,-1.89062,-1.78655,-1.69713,-1.59886,-1.50517,-1.41392,-1.32908,-1.23753
-2.63375,-2.48787,-2.3847201,-2.27546,-2.1759701,-2.07709,-1.99042,-1.89001,-1.78564,-1.69652,-1.59825,-1.50456,-1.4133101,-1.32786,-1.23692
-2.6328299,-2.4872601,-2.38411,-2.2745399,-2.17536,-2.0764799,-1.9895,-1.8891,-1.7847199,-1.69591,-1.59764,-1.50395,-1.4127001,-1.32725,-1.2363
-2.63222,-2.48634,-2.3835001,-2.2739301,-2.1747501,-2.07587,-1.9888901,-1.88818,-1.78381,-1.6953,-1.59703,-1.50304,-1.4120899,-1.32664,-1.23569
-2.6316099,-2.4857299,-2.38289,-2.27332,-2.17414,-2.0752599,-1.98798,-1.88757,-1.7832,-1.69469,-1.59642,-1.50243,-1.4114799,-1.32603,-1.23508
-2.631,-2.4851201,-2.3822701,-2.2727101,-2.1735301,-2.07465,-1.98706,-1.88635,-1.78259,-1.69408,-1.5958101,-1.50182,-1.41087,-1.32542,-1.23447
-2.6303899,-2.4845099,-2.38166,-2.2718,-2.17261,-2.0740399,-1.98614,-1.88543,-1.78198,-1.69317,-1.5951999,-1.5009,-1.40996,-1.32481,-1.23386
-2.6297801,-2.4839001,-2.3810501,-2.27088,-2.1719999,-2.0734301,-1.98553,-1.88482,-1.78137,-1.69256,-1.5945899,-1.50029,-1.40934,-1.3242,-1.23325
-2.6291699,-2.48329,-2.3801401,-2.2702701,-2.1713901,-2.0728199,-1.98492,-1.88421,-1.78076,-1.69164,-1.59398,-1.49968,-1.40873,-1.32359,-1.23264
-2.6285601,-2.4826801,-2.37953,-2.26966,-2.1707799,-2.0722101,-1.98431,-1.8836,-1.78014,-1.69073,-1.59337,-1.49907,-1.40812,-1.32298,-1.23203
-2.62795,-2.48207,-2.3789201,-2.2690499,-2.1701701,-2.0716,-1.9837,-1.88299,-1.77953,-1.69012,-1.59276,-1.4984601,-1.40751,-1.3223701,-1.23142
-2.6273401,-2.4814601,-2.378,-2.2681401,-2.16926,-2.0706799,-1.98309,-1.88238,-1.7789201,-1.6895,-1.59185,-1.4978499,-1.4069,-1.32145,-1.23081
-2.62673,-2.48085,-2.3773899,-2.26753,-2.1686499,-2.07007,-1.98248,-1.88177,-1.77801,-1.68889,-1.59124,-1.4972399,-1.4062901,-1.32084,-1.2302001
-2.6261201,-2.4802401,-2.37678,-2.2669101,-2.1677301,-2.0694599,-1.9818701,-1.88116,-1.7774,-1.68828,-1.59062,-1.49663,-1.4056799,-1.32023,-1.2295901
-2.62551,-2.47963,-2.3761699,-2.2663,-2.16712,-2.0685401,-1.9812599,-1.88055,-1.77648,-1.68767,-1.59001,-1.49602,-1.4050699,-1.31962,-1.2289799
-2.6249001,-2.4790201,-2.37556,-2.2656901,-2.1665101,-2.06793,-1.9806499,-1.87994,-1.77587,-1.68706,-1.5894001,-1.49541,-1.40446,-1.31901,-1.22837
-2.62429,-2.47841,-2.3749499,-2.26508,-2.1659,-2.0673201,-1.98004,-1.87933,-1.77526,-1.68645,-1.5887901,-1.4948,-1.40385,-1.3184,-1.22776
-2.6236801,-2.4777999,-2.3743401,-2.2644701,-2.1652901,-2.06671,-1.97943,-1.87872,-1.77465,-1.68584,-1.5881799,-1.49419,-1.40324,-1.31779,-1.22715
-2.62307,-2.47719,-2.3737299,-2.26386,-2.16468,-2.0660999,-1.97882,-1.8781101,-1.77404,-1.68523,-1.58757,-1.49327,-1.40263,-1.31718,-1.22654
-2.6224599,-2.4765799,-2.3731201,-2.2632501,-2.1637599,-2.06549,-1.97821,-1.8775001,-1.77343,-1.68462,-1.58696,-1.49266,-1.40202,-1.31657,-1.22593
-2.62185,-2.4756601,-2.37251,-2.26264,-2.1631501,-2.0648799,-1.9776,-1.8768899,-1.77282,-1.68401,-1.58666,-1.4920501,-1.40141,-1.31596,-1.22532
-2.6212299,-2.47505,-2.3719001,-2.26173,-2.16254,-2.06427,-1.97699,-1.87628,-1.7719001,-1.6834,-1.58605,-1.4914401,-1.4008,-1.3153501,-1.22471
-2.62062,-2.4744401,-2.37129,-2.2608099,-2.1619301,-2.0636599,-1.97638,-1.87536,-1.7712899,-1.68279,-1.58544,-1.4908299,-1.3998801,-1.3147399,-1.2241
-2.6200099,-2.4735301,-2.3706801,-2.2602,-2.16132,-2.06305,-1.97577,-1.87475,-1.77068,-1.68218,-1.58483,-1.49022,-1.3992701,-1.3141299,-1.22349
-2.6194,-2.4729099,-2.37007,-2.2595899,-2.1607101,-2.0624399,-1.97516,-1.87414,-1.77007,-1.6815701,-1.5842201,-1.48961,-1.3986599,-1.31352,-1.22288
-2.6187899,-2.4723001,-2.3694601,-2.25898,-2.1601,-2.06183,-1.97455,-1.87353,-1.76946,-1.6809601,-1.5836101,-1.489,-1.39805,-1.31291,-1.22166
-2.61818,-2.4716899,-2.36885,-2.2583699,-2.1594901,-2.0612199,-1.97394,-1.87292,-1.76885,-1.6803499,-1.58269,-1.48839,-1.39744,-1.3123,-1.22105
-2.61727,-2.4710801,-2.3682401,-2.25776,-2.15888,-2.0603001,-1.97333,-1.87231,-1.76824,-1.67974,-1.5817699,-1.48778,-1.39653,-1.31169,-1.22013
-2.6163499,-2.47047,-2.36763,-2.2571499,-2.1582699,-2.05969,-1.97272,-1.8717,-1.76763,-1.67913,-1.5811599,-1.48717,-1.39561,-1.31108,-1.21952
-2.6157401,-2.4698601,-2.3670199,-2.2565401,-2.15766,-2.0590799,-1.97211,-1.87078,-1.76702,-1.67852,-1.58055,-1.48656,-1.395,-1.31046,-1.21891
-2.6151299,-2.46925,-2.3661001,-2.2559299,-2.1570499,-2.05847,-1.9715,-1.8698699,-1.76641,-1.67791,-1.57994,-1.48595,-1.39439,-1.30985,-1.2183
-2.6145201,-2.4686401,-2.36549,-2.2553201,-2.15644,-2.0578599,-1.97089,-1.86926,-1.7658,-1.6773,-1.57933,-1.48534,-1.39378,-1.30924,-1.21769
-2.61391,-2.46803,-2.3648801,-2.25471,-2.1558299,-2.05725,-1.97027,-1.86865,-1.76519,-1.67669,-1.57872,-1.48473,-1.39317,-1.30863,-1.21708
-2.6133001,-2.4674201,-2.36427,-2.2541001,-2.15522,-2.0566399,-1.96966,-1.86804,-1.76458,-1.67577,-1.57811,-1.48412,-1.39256,-1.30802,-1.2161601
